0,0,19.855612
1,0,20.736752
2,0,21.618847
3,0,22.501909
4,0,23.385912
5,0,24.270838
6,0,25.156666
7,0,26.043388
8,0,26.930988
9,0,27.819427
10,0,28.708729
11,0,29.598829
12,0,30.489758
13,0,31.381447
14,0,32.273911
15,0,33.167133
16,0,34.061085
17,0,34.955746
18,0,35.851097
19,0,36.747139
20,0,37.643822
21,0,38.541157
22,0,39.439098
23,0,40.337650
24,0,41.236774
25,0,42.136486
26,0,43.036716
27,0,43.937473
28,0,44.838734
29,0,45.740479
30,0,46.642704
31,0,47.545357
32,0,48.448425
33,0,49.351925
34,0,50.255795
35,0,51.160042
36,0,52.064610
37,0,52.969509
38,0,53.874714
39,0,54.780209
40,0,55.685963
41,0,56.591942
42,0,57.498150
43,0,58.404560
44,0,59.311146
45,0,60.217880
46,0,61.124767
47,0,62.031746
48,0,62.938835
49,0,63.845993
50,0,64.753197
51,0,65.660439
52,0,66.567673
53,0,67.474899
54,0,68.382103
55,0,69.289223
56,0,70.196274
57,0,71.103241
58,0,72.010071
59,0,72.916756
60,0,73.823288
61,0,74.729614
62,0,75.635735
63,0,76.541634
64,0,77.447266
65,0,78.352638
66,0,79.257706
67,0,80.162445
68,0,81.066849
69,0,81.970894
70,0,82.874557
71,0,83.777794
72,0,84.680626
73,0,85.582977
74,0,86.484879
75,0,87.386284
76,0,88.287155
77,0,89.187485
78,0,90.087288
79,0,90.986473
80,0,91.885071
81,0,92.783043
82,0,93.680351
83,0,94.577019
84,0,95.472961
85,0,96.368210
86,0,97.262726
87,0,98.156471
88,0,99.049431
89,0,99.941620
90,0,100.832962
91,0,101.723480
92,0,102.613136
93,0,103.501892
94,0,104.389740
95,0,105.276657
96,0,106.162643
97,0,107.047653
98,0,107.931664
99,0,108.814667
0,1,20.577538
1,1,21.459045
2,1,22.341526
3,1,23.224957
4,1,24.109316
5,1,24.994585
6,1,25.880745
7,1,26.767790
8,1,27.655687
9,1,28.544437
10,1,29.434023
11,1,30.324396
12,1,31.215582
13,1,32.107525
14,1,33.000240
15,1,33.893677
16,1,34.787838
17,1,35.682697
18,1,36.578243
19,1,37.474449
20,1,38.371311
21,1,39.268791
22,1,40.166878
23,1,41.065556
24,1,41.964798
25,1,42.864590
26,1,43.764912
27,1,44.665749
28,1,45.567078
29,1,46.468864
30,1,47.371120
31,1,48.273796
32,1,49.176884
33,1,50.080364
34,1,50.984222
35,1,51.888424
36,1,52.792961
37,1,53.697796
38,1,54.602932
39,1,55.508335
40,1,56.413979
41,1,57.319851
42,1,58.225918
43,1,59.132187
44,1,60.038609
45,1,60.945194
46,1,61.851883
47,1,62.758667
48,1,63.665550
49,1,64.572464
50,1,65.479439
51,1,66.386406
52,1,67.293388
53,1,68.200333
54,1,69.107224
55,1,70.014038
56,1,70.920776
57,1,71.827385
58,1,72.733856
59,1,73.640175
60,1,74.546318
61,1,75.452248
62,1,76.357956
63,1,77.263420
64,1,78.168617
65,1,79.073517
66,1,79.978119
67,1,80.882385
68,1,81.786278
69,1,82.689804
70,1,83.592918
71,1,84.495636
72,1,85.397896
73,1,86.299675
74,1,87.201004
75,1,88.101784
76,1,89.002045
77,1,89.901764
78,1,90.800896
79,1,91.699440
80,1,92.597359
81,1,93.494637
82,1,94.391258
83,1,95.287170
84,1,96.182404
85,1,97.076912
86,1,97.970657
87,1,98.863632
88,1,99.755821
89,1,100.647186
90,1,101.537727
91,1,102.427414
92,1,103.316208
93,1,104.204086
94,1,105.091072
95,1,105.977104
96,1,106.862213
97,1,107.746292
98,1,108.629372
99,1,109.511444
0,2,21.299383
1,2,22.181273
2,2,23.064131
3,2,23.947916
4,2,24.832624
5,2,25.718222
6,2,26.604721
7,2,27.492058
8,2,28.380276
9,2,29.269314
10,2,30.159164
11,2,31.049824
12,2,31.941246
13,2,32.833447
14,2,33.726376
15,2,34.620037
16,2,35.514408
17,2,36.409454
18,2,37.305183
19,2,38.201565
20,2,39.098568
21,2,39.996189
22,2,40.894421
23,2,41.793209
24,2,42.692547
25,2,43.592442
26,2,44.492836
27,2,45.393742
28,2,46.295113
29,2,47.196953
30,2,48.099220
31,2,49.001907
32,2,49.904995
33,2,50.808472
34,2,51.712303
35,2,52.616459
36,2,53.520943
37,2,54.425697
38,2,55.330746
39,2,56.236046
40,2,57.141590
41,2,58.047340
42,2,58.953274
43,2,59.859390
44,2,60.765640
45,2,61.672039
46,2,62.578537
47,2,63.485126
48,2,64.391769
49,2,65.298462
50,2,66.205170
51,2,67.111877
52,2,68.018570
53,2,68.925217
54,2,69.831810
55,2,70.738312
56,2,71.644699
57,2,72.550957
58,2,73.457062
59,2,74.363014
60,2,75.268745
61,2,76.174271
62,2,77.079559
63,2,77.984581
64,2,78.889313
65,2,79.793762
66,2,80.697884
67,2,81.601646
68,2,82.505035
69,2,83.408035
70,2,84.310623
71,2,85.212761
72,2,86.114464
73,2,87.015671
74,2,87.916382
75,2,88.816566
76,2,89.716187
77,2,90.615265
78,2,91.513748
79,2,92.411621
80,2,93.308846
81,2,94.205437
82,2,95.101341
83,2,95.996544
84,2,96.891029
85,2,97.784767
86,2,98.677750
87,2,99.569946
88,2,100.461319
89,2,101.351883
90,2,102.241608
91,2,103.130432
92,2,104.018379
93,2,104.905411
94,2,105.791496
95,2,106.676651
96,2,107.560822
97,2,108.443977
98,2,109.326149
99,2,110.207245
0,3,22.021154
1,3,22.903433
2,3,23.786640
3,3,24.670780
4,3,25.555824
5,3,26.441759
6,3,27.328569
7,3,28.216219
8,3,29.104725
9,3,29.994043
10,3,30.884161
11,3,31.775070
12,3,32.666748
13,3,33.559181
14,3,34.452332
15,3,35.346203
16,3,36.240768
17,3,37.136005
18,3,38.031906
19,3,38.928444
20,3,39.825600
21,3,40.723354
22,3,41.621693
23,3,42.520588
24,3,43.420048
25,3,44.320004
26,3,45.220478
27,3,46.121426
28,3,47.022854
29,3,47.924717
30,3,48.827003
31,3,49.729706
32,3,50.632771
33,3,51.536224
34,3,52.439999
35,3,53.344120
36,3,54.248543
37,3,55.153229
38,3,56.058186
39,3,56.963379
40,3,57.868797
41,3,58.774406
42,3,59.680199
43,3,60.586155
44,3,61.492233
45,3,62.398434
46,3,63.304733
47,3,64.211098
48,3,65.117508
49,3,66.023956
50,3,66.930405
51,3,67.836830
52,3,68.743233
53,3,69.649582
54,3,70.555855
55,3,71.462021
56,3,72.368073
57,3,73.273972
58,3,74.179703
59,3,75.085243
60,3,75.990585
61,3,76.895691
62,3,77.800545
63,3,78.705124
64,3,79.609390
65,3,80.513359
66,3,81.416985
67,3,82.320236
68,3,83.223114
69,3,84.125565
70,3,85.027603
71,3,85.929184
72,3,86.830322
73,3,87.730911
74,3,88.631027
75,3,89.530579
76,3,90.429588
77,3,91.327995
78,3,92.225807
79,3,93.123024
80,3,94.019562
81,3,94.915421
82,3,95.810600
83,3,96.705070
84,3,97.598808
85,3,98.491783
86,3,99.383995
87,3,100.275375
88,3,101.165962
89,3,102.055717
90,3,102.944588
91,3,103.832558
92,3,104.719635
93,3,105.605820
94,3,106.491020
95,3,107.375267
96,3,108.258507
97,3,109.140732
98,3,110.021950
99,3,110.902092
0,4,22.742859
1,4,23.625500
2,4,24.509069
3,4,25.393543
4,4,26.278919
5,4,27.165171
6,4,28.052286
7,4,28.940245
8,4,29.829029
9,4,30.718622
10,4,31.609011
11,4,32.500168
12,4,33.392086
13,4,34.284729
14,4,35.178101
15,4,36.072170
16,4,36.966927
17,4,37.862343
18,4,38.758404
19,4,39.655090
20,4,40.552383
21,4,41.450264
22,4,42.348717
23,4,43.247723
24,4,44.147259
25,4,45.047291
26,4,45.947819
27,4,46.848827
28,4,47.750282
29,4,48.652161
30,4,49.554462
31,4,50.457150
32,4,51.360203
33,4,52.263622
34,4,53.167355
35,4,54.071404
36,4,54.975742
37,4,55.880348
38,4,56.785202
39,4,57.690273
40,4,58.595570
41,4,59.501045
42,4,60.406677
43,4,61.312454
44,4,62.218357
45,4,63.124352
46,4,64.030441
47,4,64.936577
48,4,65.842751
49,4,66.748932
50,4,67.655113
51,4,68.561272
52,4,69.467369
53,4,70.373413
54,4,71.279350
55,4,72.185173
56,4,73.090866
57,4,73.996391
58,4,74.901741
59,4,75.806877
60,4,76.711807
61,4,77.616478
62,4,78.520889
63,4,79.425011
64,4,80.328819
65,4,81.232292
66,4,82.135406
67,4,83.038155
68,4,83.940491
69,4,84.842422
70,4,85.743889
71,4,86.644905
72,4,87.545425
73,4,88.445442
74,4,89.344940
75,4,90.243874
76,4,91.142220
77,4,92.039970
78,4,92.937119
79,4,93.833618
80,4,94.729454
81,4,95.624634
82,4,96.519073
83,4,97.412781
84,4,98.305756
85,4,99.197968
86,4,100.089355
87,4,100.979973
88,4,101.869751
89,4,102.758644
90,4,103.646660
91,4,104.533813
92,4,105.420013
93,4,106.305267
94,4,107.189606
95,4,108.072922
96,4,108.955238
97,4,109.836533
98,4,110.716797
99,4,111.595985
0,5,23.464474
1,5,24.347473
2,5,25.231388
3,5,26.116201
4,5,27.001902
5,5,27.888466
6,5,28.775877
7,5,29.664129
8,5,30.553188
9,5,31.443050
10,5,32.333683
11,5,33.225090
12,5,34.117233
13,5,35.010094
14,5,35.903675
15,5,36.797935
16,5,37.692875
17,5,38.588448
18,5,39.484669
19,5,40.381496
20,5,41.278915
21,5,42.176926
22,5,43.075474
23,5,43.974571
24,5,44.874180
25,5,45.774288
26,5,46.674854
27,5,47.575909
28,5,48.477386
29,5,49.379284
30,5,50.281590
31,5,51.184242
32,5,52.087284
33,5,52.990650
34,5,53.894337
35,5,54.798309
36,5,55.702572
37,5,56.607086
38,5,57.511826
39,5,58.416782
40,5,59.321922
41,5,60.227245
42,5,61.132717
43,5,62.038315
44,5,62.944019
45,5,63.849819
46,5,64.755669
47,5,65.661568
48,5,66.567490
49,5,67.473412
50,5,68.379318
51,5,69.285164
52,5,70.190964
53,5,71.096664
54,5,72.002281
55,5,72.907761
56,5,73.813072
57,5,74.718224
58,5,75.623177
59,5,76.527924
60,5,77.432426
61,5,78.336647
62,5,79.240623
63,5,80.144272
64,5,81.047592
65,5,81.950569
66,5,82.853172
67,5,83.755402
68,5,84.657196
69,5,85.558563
70,5,86.459473
71,5,87.359901
72,5,88.259834
73,5,89.159233
74,5,90.058098
75,5,90.956383
